"key","species","kingdom","phylum","class","order","family","genus"
115667,"Mesocletodes quadrispinosa","Animalia","Arthropoda","Copepoda","Harpacticoida","Argestidae","Mesocletodes"
100842,"Glandulactis spetsbergensis","Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Glandulactis"
134420,"Trichasterina borealis","Animalia","Porifera","Hexactinellida","Lyssacinosida","Rossellidae","Trichasterina"
132867,"Haliclona tenera","Animalia","Porifera","Demospongiae","Haplosclerida","Chalinidae","Haliclona"
171347,"Craniella polyura","Animalia","Porifera","Demospongiae","Tetractinellida","Tetillidae","Craniella"
598825,"Ophelina basicirra","Animalia","Annelida","Polychaeta",NA,"Opheliidae","Ophelina"
798746,"Parakanthophoreus inermis","Animalia","Arthropoda","Malacostraca","Tanaidacea","Akanthophoreidae","Parakanthophoreus"
986822,"Pusillina tumidula","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Pusillina"
994868,"Eurycope aculeata","Animalia","Arthropoda","Malacostraca","Isopoda","Munnopsidae","Eurycope"
102913,"Paroediceros propinquus","Animalia","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Paroediceros"
423727,"Rostroculodes kroyeri","Animalia","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Rostroculodes"
133567,"Hymedesmia (Stylopus) dermata","Animalia","Porifera","Demospongiae","Poecilosclerida","Hymedesmiidae","Hymedesmia"
169424,"Myxilla (Burtonanchora) pedunculata","Animalia","Porifera","Demospongiae","Poecilosclerida","Myxillidae","Myxilla"
100825,"Epiactis arctica","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Epiactis"
135687,"Metapontius latispinis","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Artotrogidae","Metapontius"
141319,"Onoba obliqua","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Onoba"
141216,"Alvania moerchii","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Alvania"
113687,"Robertina arctica","Chromista","Foraminifera","Globothalamea","Robertinida","Robertinidae","Robertina"
293086,"Eurycletodes (Oligocletodes) monardi","Animalia","Arthropoda","Copepoda","Harpacticoida","Argestidae","Eurycletodes"
239528,"Nymphon sarsii","Animalia","Arthropoda","Pycnogonida","Pantopoda","Nymphonidae","Nymphon"
118564,"Eugerdella hessleri","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae","Eugerdella"
103113,"Metopa abyssalis","Animalia","Arthropoda","Malacostraca","Amphipoda","Stenothoidae","Metopa"
102906,"Oediceros borealis","Animalia","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Oediceros"
109250,"Rhynchopharynx paradoxa","Animalia","Platyhelminthes","Trematoda","Plagiorchiida","Accacoeliidae","Rhynchopharynx"
102978,"Harpiniopsis similis","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Harpiniopsis"
115606,"Pseudameira trisetosa","Animalia","Arthropoda","Copepoda","Harpacticoida","Ameiridae","Pseudameira"
115595,"Pseudameira antennulata","Animalia","Arthropoda","Copepoda","Harpacticoida","Ameiridae","Pseudameira"
116193,"Metahuntemannia atlantica","Animalia","Arthropoda","Copepoda","Harpacticoida","Canthocamptidae","Metahuntemannia"
116199,"Metahuntemannia pseudomagniceps","Animalia","Arthropoda","Copepoda","Harpacticoida","Canthocamptidae","Metahuntemannia"
115673,"Mesocletodes variabilis","Animalia","Arthropoda","Copepoda","Harpacticoida","Argestidae","Mesocletodes"
115666,"Mesocletodes parabodini","Animalia","Arthropoda","Copepoda","Harpacticoida","Argestidae","Mesocletodes"
115672,"Mesocletodes trisetosa","Animalia","Arthropoda","Copepoda","Harpacticoida","Argestidae","Mesocletodes"
115656,"Mesocletodes duosetosus","Animalia","Arthropoda","Copepoda","Harpacticoida","Argestidae","Mesocletodes"
115937,"Haloschizopera bathyalis","Animalia","Arthropoda","Copepoda","Harpacticoida","Miraciidae","Haloschizopera"
115853,"Paranannopus plumosus","Animalia","Arthropoda","Copepoda","Harpacticoida","Pseudotachidiidae","Paranannopus"
135930,"Sphaeronella aeginae","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Nicothoidae","Sphaeronella"
517111,"Ophryocotyle insignis","Animalia","Platyhelminthes","Cestoda","Cyclophyllidea","Davaineidae","Ophryocotyle"
118799,"Pleurogonium intermedium","Animalia","Arthropoda","Malacostraca","Isopoda","Paramunnidae","Pleurogonium"
171354,"Craniella tethyoides","Animalia","Porifera","Demospongiae","Tetractinellida","Tetillidae","Craniella"
100941,"Amphianthus margaritaceus","Animalia","Cnidaria","Anthozoa","Actiniaria","Amphianthidae","Amphianthus"
123967,"Henricia hedingi","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia"
141823,"Margarites vahlii","Animalia","Mollusca","Gastropoda","Trochida","Margaritidae","Margarites"
127113,"Lycodes rossi","Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Lycodes"
115873,"Pseudomesochra scheibeli","Animalia","Arthropoda","Copepoda","Harpacticoida","Pseudotachidiidae","Pseudomesochra"
141235,"Alvania scrobiculata","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Alvania"
113230,"Parafissurina arctica","Chromista","Foraminifera","Nodosariata","Polymorphinida","Ellipsolagenidae","Parafissurina"
113600,"Nonionella digitata","Chromista","Foraminifera","Globothalamea","Rotaliida","Nonionidae","Nonionella"
1055834,"Amphilochus anoculus","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Amphilochus"
1023293,"Chondrocladia (Chondrocladia) grandis","Animalia","Porifera","Demospongiae","Poecilosclerida","Cladorhizidae","Chondrocladia"
100977,"Kadosactis rosea","Animalia","Cnidaria","Anthozoa","Actiniaria","Kadosactinidae","Kadosactis"
118777,"Nannoniscoides angulatus","Animalia","Arthropoda","Malacostraca","Isopoda","Nannoniscidae","Nannoniscoides"
103185,"Stephobruzelia dentata","Animalia","Arthropoda","Malacostraca","Amphipoda","Synopiidae","Stephobruzelia"
140703,"Hyalopecten frigidus","Animalia","Mollusca","Bivalvia","Pectinida","Pectinidae","Hyalopecten"
160507,"Retimohnia glypta","Animalia","Mollusca","Gastropoda","Neogastropoda","Retimohniidae","Retimohnia"
115664,"Mesocletodes kunzi","Animalia","Arthropoda","Copepoda","Harpacticoida","Argestidae","Mesocletodes"
115858,"Paranannopus trisetosus","Animalia","Arthropoda","Copepoda","Harpacticoida","Pseudotachidiidae","Paranannopus"
125347,"Ceratocaulon wandeli","Animalia","Cnidaria","Anthozoa","Octocorallia incertae sedis",NA,"Ceratocaulon"
122225,"Rhabdodemania laticauda","Animalia","Nematoda","Enoplea","Triplonchida","Rhabdodemaniidae","Rhabdodemania"
121911,"Paramesacanthion oxycephalum","Animalia","Nematoda","Enoplea","Enoplida","Thoracostomopsidae","Paramesacanthion"
121869,"Epacanthion crassum","Animalia","Nematoda","Enoplea","Enoplida","Thoracostomopsidae","Epacanthion"
121809,"Micoletzkyia elegans","Animalia","Nematoda","Enoplea","Enoplida","Phanodermatidae","Micoletzkyia"
139305,"Nepotilla amoena","Animalia","Mollusca","Gastropoda","Neogastropoda","Raphitomidae","Nepotilla"
138870,"Buccinum nivale","Animalia","Mollusca","Gastropoda","Neogastropoda","Buccinidae","Buccinum"
332246,"Typhlonereis gracilis","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Typhlonereis"
332867,"Ymerana pteropoda","Animalia","Annelida","Polychaeta","Terebellida","Ampharetidae","Ymerana"
116192,"Metahuntemannia arctica","Animalia","Arthropoda","Copepoda","Harpacticoida","Canthocamptidae","Metahuntemannia"
115860,"Paranannopus variabilis","Animalia","Arthropoda","Copepoda","Harpacticoida","Pseudotachidiidae","Paranannopus"
115850,"Paranannopus hicksi","Animalia","Arthropoda","Copepoda","Harpacticoida","Pseudotachidiidae","Paranannopus"
124170,"Bathycrinus carpenterii","Animalia","Echinodermata","Crinoidea","Comatulida","Bathycrinidae","Bathycrinus"
228195,"Symplocostoma dubium","Animalia","Nematoda","Enoplea","Enoplida","Enchelidiidae","Symplocostoma"
134398,"Caulophacus (Caulophacus) arcticus","Animalia","Porifera","Hexactinellida","Lyssacinosida","Rossellidae","Caulophacus"
493690,"Nephrospyris knutheieri","Chromista","Radiozoa","Polycystina","Nassellaria","Trissocyclidae","Nephrospyris"
528699,"Cladorhiza iniquidentata","Animalia","Porifera","Demospongiae","Poecilosclerida","Cladorhizidae","Cladorhiza"
101012,"Cerianthus vogti","Animalia","Cnidaria","Anthozoa","Spirularia","Cerianthidae","Cerianthus"
119949,"Amblyopsoides ohlinii","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Amblyopsoides"
233979,"Eurycope hanseni","Animalia","Arthropoda","Malacostraca","Isopoda","Munnopsidae","Eurycope"
118616,"Eurycope dahli","Animalia","Arthropoda","Malacostraca","Isopoda","Munnopsidae","Eurycope"
410997,"Kodioides pedunculata","Animalia","Cnidaria","Anthozoa","Actiniaria","Halcampidae","Kodioides"
113233,"Parafissurina groenlandica","Chromista","Foraminifera","Nodosariata","Polymorphinida","Ellipsolagenidae","Parafissurina"
156101,"Gersemia fruticosa","Animalia","Cnidaria","Anthozoa","Malacalcyonacea","Alcyoniidae","Gersemia"
141482,"Anekes undulisculpta","Animalia","Mollusca","Gastropoda","Seguenziida","[unassigned] Seguenzioidea","Anekes"
367329,"Styptosphaera spumacea","Chromista","Radiozoa","Polycystina","Spumellaria","Actinommidae","Styptosphaera"
124440,"Acanthotrochus mirabilis","Animalia","Echinodermata","Holothuroidea","Apodida","Myriotrochidae","Acanthotrochus"
139440,"Cuspidaria centobi","Animalia","Mollusca","Bivalvia",NA,"Cuspidariidae","Cuspidaria"
118786,"Nannoniscus profundus","Animalia","Arthropoda","Malacostraca","Isopoda","Nannoniscidae","Nannoniscus"
183182,"Gracilimesus gorbunovi","Animalia","Arthropoda","Malacostraca","Isopoda","Ischnomesidae","Gracilimesus"
140307,"Katadesmia kolthoffi","Animalia","Mollusca","Bivalvia","Nuculanida","Malletiidae","Katadesmia"
134104,"Thenea abyssorum","Animalia","Porifera","Demospongiae","Tetractinellida","Theneidae","Thenea"
104338,"Pseudochirella scopularis","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Pseudochirella"
118775,"Austroniscus norbi","Animalia","Arthropoda","Malacostraca","Isopoda","Nannoniscidae","Austroniscus"
118533,"Cryodesma agnari","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae","Cryodesma"
102336,"Hyperiopsis voringi","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiopsidae","Hyperiopsis"
826922,"Pseudotanais macrocheles","Animalia","Arthropoda","Malacostraca","Tanaidacea","Pseudotanaidae","Pseudotanais"
102645,"Onisimus leucopis","Animalia","Arthropoda","Malacostraca","Amphipoda","Uristidae","Onisimus"
124447,"Myriotrochus theeli","Animalia","Echinodermata","Holothuroidea","Apodida","Myriotrochidae","Myriotrochus"
141329,"Pseudosetia semipellucida","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Pseudosetia"
458937,"Trophomera rotundicauda","Animalia","Nematoda","Chromadorea","Plectida","Benthimermithidae","Trophomera"
134654,"Pseudopallene brevicollis","Animalia","Arthropoda","Pycnogonida","Pantopoda","Callipallenidae","Pseudopallene"
118542,"Desmosoma strombergi","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae","Desmosoma"
118595,"Whoia dumbshafensis","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae","Whoia"
118549,"Eugerda arctica","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae","Eugerda"
102181,"Cleippides quadricuspis","Animalia","Arthropoda","Malacostraca","Amphipoda","Calliopiidae","Cleippides"
101881,"Amathillopsis spinigera","Animalia","Arthropoda","Malacostraca","Amphipoda","Amathillopsidae","Amathillopsis"
102056,"Unciola crassipes","Animalia","Arthropoda","Malacostraca","Amphipoda","Unciolidae","Unciola"
421774,"Bythocaris miserabilis","Animalia","Arthropoda","Malacostraca","Decapoda","Bythocarididae","Bythocaris"
124155,"Crossaster squamatus","Animalia","Echinodermata","Asteroidea","Valvatida","Solasteridae","Crossaster"
139669,"Elachisina globuloides","Animalia","Mollusca","Gastropoda","Littorinimorpha","Elachisinidae","Elachisina"
491269,"Plicifusus kroyeri","Animalia","Mollusca","Gastropoda","Neogastropoda","Buccinidae","Plicifusus"
138860,"Buccinum ciliatum","Animalia","Mollusca","Gastropoda","Neogastropoda","Buccinidae","Buccinum"
102426,"Ischyrocerus tenuicornis","Animalia","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Ischyrocerus"
458917,"Trophomera filiformis","Animalia","Nematoda","Chromadorea","Plectida","Benthimermithidae","Trophomera"
458928,"Trophomera megala","Animalia","Nematoda","Chromadorea","Plectida","Benthimermithidae","Trophomera"
118983,"Caecognathia hirsuta","Animalia","Arthropoda","Malacostraca","Isopoda","Gnathiidae","Caecognathia"
829301,"Elphidiella hannai","Chromista","Foraminifera","Globothalamea","Rotaliida","Elphidiellidae","Elphidiella"
330558,"Phyllochaetopterus bhaudi","Animalia","Annelida","Polychaeta",NA,"Chaetopteridae","Phyllochaetopterus"
118979,"Caecognathia abyssorum","Animalia","Arthropoda","Malacostraca","Isopoda","Gnathiidae","Caecognathia"
134696,"Nymphon longitarse","Animalia","Arthropoda","Pycnogonida","Pantopoda","Nymphonidae","Nymphon"
111085,"Pseudoflustra hincksi","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Smittinidae","Pseudoflustra"
118741,"Katianira bilobata","Animalia","Arthropoda","Malacostraca","Isopoda","Katianiridae","Katianira"
330349,"Paraonides nordica","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paraonides"
1296686,"Pseudotanais falcifer","Animalia","Arthropoda","Malacostraca","Tanaidacea","Pseudotanaidae","Pseudotanais"
872695,"Ophryotrocha spatula","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae","Ophryotrocha"
160447,"Propebela scalaris","Animalia","Mollusca","Gastropoda","Neogastropoda","Mangeliidae","Propebela"
417842,"Lenticulina thalmanni","Chromista","Foraminifera","Nodosariata","Vaginulinida","Vaginulinidae","Lenticulina"
118594,"Whoia angusta","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae","Whoia"
102524,"Aristias tumidus","Animalia","Arthropoda","Malacostraca","Amphipoda","Aristiidae","Aristias"
181481,"Gnathia hirsuta","Animalia","Arthropoda","Malacostraca","Isopoda","Gnathiidae","Gnathia"
111087,"Pseudoflustra sinuosa","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Smittinidae","Pseudoflustra"
118787,"Nannoniscus reticulatus","Animalia","Arthropoda","Malacostraca","Isopoda","Nannoniscidae","Nannoniscus"
124452,"Trochoderma elegans","Animalia","Echinodermata","Holothuroidea","Apodida","Myriotrochidae","Trochoderma"
113218,"Oolina borealis","Chromista","Foraminifera","Nodosariata","Polymorphinida","Ellipsolagenidae","Oolina"
160448,"Propebela rugulata","Animalia","Mollusca","Gastropoda","Neogastropoda","Mangeliidae","Propebela"
423481,"Lepechinella eupraxiella","Animalia","Arthropoda","Malacostraca","Amphipoda","Lepechinellidae","Lepechinella"
736226,"Atopomya dolobrata","Animalia","Mollusca","Bivalvia","Galeommatida","Basterotiidae","Atopomya"
111709,"Filicrisia smitti","Animalia","Bryozoa","Stenolaemata","Cyclostomatida","Crisiidae","Filicrisia"
111407,"Lepraliella contigua","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Phidoloporidae","Lepraliella"
111116,"Palmiskenea aquilonia","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bryocryptellidae","Palmiskenea"
423789,"Terminoflustra membranaceotruncata","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Flustridae","Terminoflustra"
257571,"Notophryxus clypeatus","Animalia","Arthropoda","Malacostraca","Isopoda","Dajidae","Notophryxus"
367215,"Cyproniscus cypridinae","Animalia","Arthropoda","Malacostraca","Isopoda","Cyproniscidae","Cyproniscus"
102216,"Laothoes polylovi","Animalia","Arthropoda","Malacostraca","Amphipoda","Calliopiidae","Laothoes"
125100,"Amphiura sundevalli","Animalia","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphiura"
138741,"Alexandromenia crassa","Animalia","Mollusca","Solenogastres",NA,"Amphimeniidae","Alexandromenia"
111461,"Reteporella watersi","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Phidoloporidae","Reteporella"
102829,"Maera tenera","Animalia","Arthropoda","Malacostraca","Amphipoda","Maeridae","Maera"
156746,"Astarte subaequilatera","Animalia","Mollusca","Bivalvia","Carditida","Astartidae","Astarte"
472966,"Neohela lamia","Animalia","Arthropoda","Malacostraca","Amphipoda","Unciolidae","Neohela"
423160,"Argilloecia liefdefjordensis","Animalia","Arthropoda","Ostracoda","Podocopida","Pontocyprididae","Argilloecia"
606478,"Cryptocopoides nobilis","Animalia","Arthropoda","Malacostraca","Tanaidacea","Cryptocopidae","Cryptocopoides"
112598,"Pyrgo rotalaria","Chromista","Foraminifera","Tubothalamea","Miliolida","Hauerinidae","Pyrgo"
741954,"Acanthicolepis zibrowii","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Acanthicolepis"
1023296,"Lycopodina tendali","Animalia","Porifera","Demospongiae","Poecilosclerida","Cladorhizidae","Lycopodina"
134678,"Boreonymphon ossiansarsi","Animalia","Arthropoda","Pycnogonida","Pantopoda","Nymphonidae","Boreonymphon"
134630,"Eurycyde hispida","Animalia","Arthropoda","Pycnogonida","Pantopoda","Ascorhynchidae","Eurycyde"
118984,"Caecognathia robusta","Animalia","Arthropoda","Malacostraca","Isopoda","Gnathiidae","Caecognathia"
118756,"Munna hanseni","Animalia","Arthropoda","Malacostraca","Isopoda","Munnidae","Munna"
110526,"Eudorella gracilis","Animalia","Arthropoda","Malacostraca","Cumacea","Leuconidae","Eudorella"
102653,"Opisa eschrichtii","Animalia","Arthropoda","Malacostraca","Amphipoda","Opisidae","Opisa"
102864,"Acanthostepheia malmgreni","Animalia","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Acanthostepheia"
423741,"Sclerocrangon salebrosa","Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","Sclerocrangon"
107520,"Lebbeus groenlandicus","Animalia","Arthropoda","Malacostraca","Decapoda","Thoridae","Lebbeus"
157415,"Polymastia andrica","Animalia","Porifera","Demospongiae","Polymastiida","Polymastiidae","Polymastia"
121978,"Synonchus intermedius","Animalia","Nematoda","Enoplea","Enoplida","Leptosomatidae","Synonchus"
420542,"Scaphander watsoni","Animalia","Mollusca","Gastropoda","Cephalaspidea","Scaphandridae","Scaphander"
139320,"Oenopota harpa","Animalia","Mollusca","Gastropoda","Neogastropoda","Mangeliidae","Oenopota"
138919,"Mohnia simplex","Animalia","Mollusca","Gastropoda","Neogastropoda","Buccinidae","Mohnia"
129108,"Nereilinum murmanicum","Animalia","Annelida","Polychaeta","Sabellida","Siboglinidae","Nereilinum"
236680,"Harmothoe serrata","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Harmothoe"
333045,"Aricidea hartmanae","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Aricidea"
156680,"Trochochaeta carica","Animalia","Annelida","Polychaeta","Spionida","Trochochaetidae","Trochochaeta"
333668,"Idanthyrsus saxicavus","Animalia","Annelida","Polychaeta",NA,"Sabellariidae","Idanthyrsus"
130994,"Hyalopomatus claparedii","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Hyalopomatus"
103886,"Dendrodoa uniplicata","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Dendrodoa"
